date,segment,exchange,symbol,scrip_name,holding_quantity,avg_price,holding_amount,open_price,open_amount,high_price,high_amount,low_price,low_amount,close_price,close_amount
2022-12-02,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,4.26,51.12,4.46,53.52,4.17,50.04,4.43,53.16
2022-12-02,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,435.85,4358.5,438.34,4383.4,432.12,4321.2,432.62,4326.2
2022-12-02,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,412.8,6192.0,412.8,6192.0,407.23,6108.45,410.46,6156.9
2022-12-02,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,66.75,6675.0,68.9,6890.0,66.5,6650.0,68.55,6855.0
2022-12-03,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,649.9,39643.9,653.65,39872.65,639.0,38979.0,641.4,39125.4
2022-12-03,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,4.26,51.12,4.46,53.52,4.17,50.04,4.43,53.16
2022-12-03,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,435.85,4358.5,438.34,4383.4,432.12,4321.2,432.62,4326.2
2022-12-03,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,412.8,6192.0,412.8,6192.0,407.23,6108.45,410.46,6156.9
2022-12-03,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,66.75,6675.0,68.9,6890.0,66.5,6650.0,68.55,6855.0
2022-12-04,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,649.9,39643.9,653.65,39872.65,639.0,38979.0,641.4,39125.4
2022-12-04,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,4.26,51.12,4.46,53.52,4.17,50.04,4.43,53.16
2022-12-04,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,435.85,4358.5,438.34,4383.4,432.12,4321.2,432.62,4326.2
2022-12-04,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,412.8,6192.0,412.8,6192.0,407.23,6108.45,410.46,6156.9
2022-12-04,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,66.75,6675.0,68.9,6890.0,66.5,6650.0,68.55,6855.0
2022-12-05,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,642.95,39219.95,646.5,39436.5,635.0,38735.0,639.7,39021.7
2022-12-05,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,4.46,53.52,4.5,54.0,4.32,51.84,4.33,51.96
2022-12-05,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,431.33,4313.3,434.71,4347.1,425.17,4251.7,426.06,4260.6
2022-12-05,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,410.61,6159.15,413.1,6196.5,408.87,6133.05,410.46,6156.9
2022-12-05,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,68.85,6885.0,69.0,6900.0,65.0,6500.0,65.45,6545.0
2022-12-06,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,639.0,38979.0,661.0,40321.0,636.35,38817.35,648.15,39537.15
2022-12-06,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,4.31,51.72,4.47,53.64,4.27,51.24,4.38,52.56
2022-12-06,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,425.37,4253.7,428.65,4286.5,423.08,4230.8,424.67,4246.7
2022-12-06,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,407.92,6118.8,410.61,6159.15,405.88,6088.2,409.32,6139.8
2022-12-06,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,64.75,6475.0,65.45,6545.0,64.45,6445.0,64.8,6480.0
2022-12-07,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,647.0,39467.0,662.9,40436.9,646.2,39418.2,651.7,39753.7
2022-12-07,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,4.35,52.2,4.44,53.28,4.22,50.64,4.23,50.76
2022-12-07,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,423.97,4239.7,424.67,4246.7,416.47,4164.7,417.51,4175.1
2022-12-07,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,406.63,6099.45,407.57,6113.55,403.34,6050.1,404.59,6068.85
2022-12-07,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,65.1,6510.0,65.4,6540.0,64.1,6410.0,64.45,6445.0
2022-12-08,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,656.8,40064.8,664.9,40558.9,650.3,39668.3,652.7,39814.7
2022-12-08,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,4.26,51.12,4.28,51.36,4.12,49.44,4.17,50.04
2022-12-08,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,418.11,4181.1,418.71,4187.1,413.09,4130.9,414.63,4146.3
2022-12-08,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,404.64,6069.6,406.03,6090.45,401.4,6021.0,401.85,6027.75
2022-12-08,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,64.8,6480.0,64.8,6480.0,63.65,6365.0,63.8,6380.0
2022-12-09,EQ,NSE,AWL,ADANI WILMAR LIMITED,61.0,230.0,14030.0,656.0,40016.0,661.25,40336.25,632.05,38555.05,639.1,38985.1
2022-12-09,EQ,NSE,RTNPOWER,RATTANINDIA POWER LIMITED,12.0,7.7,92.4,4.18,50.16,4.21,50.52,4.07,48.84,4.1,49.2
2022-12-09,EQ,NSE,TATAMOTORS,TATA MOTORS,10.0,482.45,4824.5,417.37,4173.7,418.31,4183.1,407.08,4070.8,410.81,4108.1
2022-12-09,EQ,NSE,WIPRO,WIPRO LTD.,15.0,542.67,8140.0,402.75,6041.25,404.14,6062.1,389.56,5843.4,392.24,5883.6
2022-12-09,EQ,NSE,ZOMATO,ZOMATO LIMITED,100.0,94.71,9471.45,64.2,6420.0,64.85,6485.0,63.9,6390.0,64.15,6415.0
